order_item_id,order_id,product_id,quantity,price
1019,1573,105,1,5956.37
1020,1573,101,3,2398.38
1021,1574,104,1,616.04
1022,1574,115,1,2864.69
1023,1574,116,2,1147.43
1024,1575,110,1,42643.31
1025,1576,115,2,2619.2
1026,1576,105,3,4167.01
1027,1576,113,3,561.58
1028,1576,106,3,2664.53
1029,1577,120,3,756.14
1030,1577,118,3,235.01
1031,1578,112,1,23902.87
1032,1578,102,2,2009.75
1033,1579,107,2,2193.16
1034,1579,105,1,4245.19
1035,1580,108,2,54029.08
1036,1580,111,3,41293.26
1037,1581,117,3,1021.04
1038,1582,115,1,3600.04
1039,1582,112,2,6607.56
1040,1582,103,2,2734.66
1041,1583,104,3,784.68
1042,1584,118,1,647.6
1043,1585,103,1,2666.66
1044,1586,111,3,39294.0
1045,1587,115,3,788.23
1046,1587,120,2,320.22
1047,1587,110,2,14766.74
1048,1588,110,2,57438.51
1049,1589,106,3,4464.3
1050,1590,111,3,8898.7
1051,1591,112,2,27733.1
1052,1591,105,1,3668.21
1053,1592,115,1,315.89
1054,1592,111,3,33449.52
1055,1593,110,3,40512.93
1056,1594,104,3,1645.35
1057,1595,113,3,3411.24
1058,1596,107,3,2110.72
1059,1596,119,2,337.0
1060,1597,113,3,2538.79
1061,1597,107,1,5542.23
1062,1597,116,2,567.44
1063,1597,111,3,51447.54
1064,1598,110,2,52646.65
1065,1599,114,2,906.02
1066,1599,115,3,3890.33
1067,1600,120,1,412.26
1068,1600,103,3,2965.26
1069,1600,105,1,5665.76
1070,1601,109,2,11731.24
1071,1602,113,2,2349.31
1072,1603,115,1,399.31
1073,1604,110,2,11993.28
1074,1605,109,2,59668.48
1075,1606,109,3,49369.43
1076,1606,116,2,688.15
1077,1607,105,2,5391.59
1078,1607,111,1,22407.05
1079,1608,110,3,38878.37
1080,1609,120,3,425.82
1081,1609,106,2,5134.11
1082,1610,119,2,776.32
1083,1611,114,1,678.95
1084,1611,111,1,30947.9
1085,1612,118,2,1111.83
1086,1612,104,1,2529.0
1087,1612,114,1,2074.22
1088,1613,120,1,696.93
1089,1613,117,1,931.68
1090,1613,111,1,14507.93
1091,1614,107,1,5905.55
1092,1615,116,2,194.64
1093,1616,116,2,195.45
1094,1616,104,2,2135.72
1095,1617,107,3,2757.67
1096,1617,106,1,1727.78
1097,1618,117,3,793.6
1098,1619,107,1,5508.3
1099,1619,110,3,1753.24
1100,1620,116,2,857.2
1101,1620,112,1,12079.64
1102,1620,106,2,5906.51
1103,1621,111,1,28755.25
1104,1622,118,1,494.52
1105,1622,102,1,1400.43
1106,1623,114,2,3944.36
1107,1624,112,3,30261.43
1108,1624,106,1,2981.85
1109,1624,101,3,2112.23
1110,1625,104,1,1345.65
1111,1625,106,1,2693.16
1112,1626,114,3,2146.71
1113,1627,113,2,2766.7
1114,1627,112,2,59270.11
1115,1628,109,2,30590.52
1116,1629,103,3,469.55
1117,1629,116,1,551.76
1118,1630,117,2,362.03
1119,1630,116,3,672.79
1120,1631,102,1,1397.44
1121,1631,114,2,3455.63
1122,1632,110,2,26694.85
1123,1632,106,2,4578.62
1124,1633,118,2,649.71
1125,1633,119,1,554.68
1126,1634,112,2,5093.3
1127,1634,110,3,4139.43
1128,1635,111,1,26546.67
1129,1635,113,2,1824.14
1130,1636,119,3,245.85
1131,1636,103,2,697.63
1132,1637,114,3,2204.61
1133,1638,111,3,24332.6
1134,1638,113,3,661.58
1135,1639,117,3,506.52
1136,1640,103,3,956.61
1137,1641,120,3,435.79
1138,1641,103,1,1872.71
1139,1641,104,3,1635.7
1140,1642,110,3,33086.93
1141,1642,114,1,1832.96
1142,1643,101,3,2228.66
1143,1644,115,3,2271.06
1144,1644,109,3,51387.32
1145,1645,112,1,15561.88
1146,1645,115,3,2835.63
1147,1646,103,2,2541.65
1148,1646,107,3,1802.92
1149,1646,114,3,2524.56
1150,1647,110,2,29894.87
1151,1648,109,1,3204.8
1152,1649,102,3,1663.19
1153,1650,110,1,54183.63
1154,1651,105,1,1559.66
1155,1652,119,2,547.52
1156,1652,117,1,399.98
1157,1653,113,1,833.83
1158,1653,108,1,14025.36
1159,1653,114,2,1926.06
1160,1654,104,3,1501.83
1161,1654,111,3,15911.28
1162,1655,112,2,2732.84
1163,1656,108,3,24004.38
1164,1656,109,3,57571.29
1165,1657,108,2,1960.17
1166,1657,115,2,3731.78
1167,1658,106,2,4156.76
1168,1659,109,2,29058.84
1169,1659,103,2,2808.89
1170,1660,109,2,26120.93
1171,1660,117,3,1004.1
1172,1660,103,3,1249.6
1173,1661,105,2,2000.38
1174,1661,101,2,1215.68
1175,1662,105,2,3257.45
1176,1662,114,3,793.99
1177,1663,107,2,2838.0
1178,1663,103,2,2678.61
1179,1664,101,3,2082.48
1180,1665,106,1,3005.17
1181,1666,106,3,3629.19
1182,1666,119,2,779.08
1183,1666,104,2,708.13
1184,1666,101,3,928.18
1185,1667,116,2,286.71
1186,1668,107,1,3042.62
1187,1668,114,1,406.46
1188,1669,112,1,2103.73
1189,1669,119,1,810.01
1190,1669,115,3,1770.95
1191,1670,109,1,34084.5
1192,1670,103,1,1265.44
1193,1671,117,3,549.98
1194,1672,118,1,678.93
1195,1672,102,2,2682.53
1196,1672,106,1,1448.24
1197,1672,109,3,32529.79
1198,1673,116,2,1097.93
1199,1673,109,2,37356.5
1200,1673,112,2,31742.9
1201,1673,114,2,3602.89
1202,1674,115,1,849.9
1203,1674,102,1,876.17
1204,1675,116,1,613.6
1205,1676,105,1,2748.02
1206,1677,109,3,35762.13
1207,1677,119,3,898.6
1208,1678,103,1,2397.46
1209,1679,104,2,1371.25
1210,1680,103,2,2559.82
1211,1681,101,1,2106.05
1212,1681,111,2,20507.55
1213,1682,102,3,1135.68
1214,1683,113,1,1188.3
1215,1683,103,2,631.89
1216,1683,120,1,314.06
1217,1683,109,2,18168.75
1218,1684,114,3,3283.51
1219,1685,104,2,1732.9
1220,1686,120,2,263.16
1221,1687,114,1,449.62
1222,1688,105,3,4147.8
1223,1688,116,3,238.17
1224,1689,105,3,5514.52
1225,1690,118,1,689.09
1226,1690,103,3,1504.78
1227,1691,119,1,738.05
1228,1692,106,2,1226.29
1229,1693,115,3,3288.99
1230,1693,120,2,876.7
1231,1694,120,2,810.13
1232,1695,101,1,2105.08
1233,1696,120,2,683.46
1234,1697,105,1,1954.01
1235,1698,107,3,2208.9
1236,1698,116,3,1051.1
1237,1698,105,3,1954.57
1238,1699,104,1,2746.28
1239,1700,115,3,1197.73
1240,1701,101,1,2039.07
1241,1702,120,2,225.91
1242,1702,118,2,660.41
1243,1703,102,3,449.45
1244,1704,114,2,2603.98
1245,1704,116,3,514.1
1246,1704,104,3,1534.2
1247,1705,108,3,14352.59
1248,1706,110,3,43116.03
1249,1707,106,2,4453.49
1250,1707,107,1,4335.28
1251,1708,114,2,1423.51
1252,1709,109,2,41100.28
1253,1710,103,2,1519.61
1254,1711,111,2,46508.37
1255,1712,117,2,988.94
1256,1712,104,1,2934.12
1257,1712,102,3,1985.11
1258,1713,106,1,5554.93
1259,1713,104,1,2293.71
1260,1714,104,3,1345.72
1261,1714,105,1,1614.92
1262,1715,116,2,451.1
1263,1716,108,1,45562.57
1264,1717,114,3,3240.05
1265,1717,120,2,860.62
1266,1717,115,2,838.66
1267,1718,111,2,58943.78
1268,1719,105,1,5888.66
1269,1719,119,3,759.35
1270,1720,118,2,907.63
1271,1721,120,2,650.72
1272,1721,105,3,4121.8
1273,1721,113,3,2712.54
1274,1722,110,1,32939.86
1275,1722,103,2,2285.26
1276,1723,103,3,1834.64
1277,1724,118,3,421.62
1278,1725,104,3,1719.5
1279,1725,102,1,524.11
1280,1725,112,3,56568.57
1281,1725,109,2,18930.73
1282,1726,119,3,363.69
1283,1726,120,2,399.17
1284,1726,118,3,751.4
1285,1727,117,3,352.18
1286,1728,114,1,530.12
1287,1728,103,1,1638.26
1288,1729,118,3,967.77
1289,1730,116,3,283.48
1290,1730,114,3,1993.54
1291,1730,106,3,3565.93
1292,1730,105,3,1590.29
1293,1731,112,1,8570.69
1294,1731,104,3,1152.94
1295,1731,114,3,867.23
1296,1732,101,1,769.56
1297,1733,107,1,1611.64
1298,1733,106,2,1337.82
1299,1733,116,1,588.45
1300,1734,116,1,680.0
1301,1734,105,2,4808.39
1302,1735,120,3,636.51
1303,1736,115,3,627.56
1304,1736,109,1,42871.7
1305,1737,104,1,900.31
1306,1737,118,3,718.93
1307,1738,116,3,1091.71
1308,1739,109,1,48704.88
1309,1739,107,3,2602.16
1310,1739,108,3,4131.54
1311,1739,115,1,1557.84
1312,1740,109,1,8206.71
1313,1741,103,1,1197.66
1314,1742,102,2,1413.84
1315,1743,104,1,926.65
1316,1744,117,1,432.75
1317,1744,113,2,2019.85
1318,1745,101,3,2905.03
1319,1745,109,3,7438.3
1320,1746,114,2,610.46
1321,1747,106,1,3687.68
1322,1748,115,3,1370.22
1323,1749,109,3,23738.98
1324,1750,106,3,3670.45
1325,1751,118,1,790.97
1326,1751,109,2,53210.0
1327,1751,114,2,2650.13
1328,1752,111,2,13821.5
1329,1753,101,1,2743.76
1330,1753,116,3,332.21
1331,1754,118,3,833.83
1332,1754,103,3,480.46
1333,1755,113,3,1624.47
1334,1756,112,1,27507.79
1335,1757,112,1,49252.43
1336,1757,107,3,2515.89
1337,1758,102,1,909.83
1338,1758,109,3,24671.04
1339,1758,116,2,747.56
1340,1758,107,2,1852.39
1341,1759,105,3,1325.25
1342,1760,109,3,41147.47
1343,1760,107,3,2264.61
1344,1760,101,3,2696.07
1345,1761,111,2,8620.49
1346,1761,114,3,2026.37
1347,1761,119,2,562.08
1348,1762,114,3,1960.79
1349,1763,101,1,2784.19
1350,1763,108,1,11122.17
1351,1763,114,2,532.52
1352,1764,119,1,275.49
1353,1764,111,1,57589.96
1354,1764,109,1,49565.58
1355,1765,120,1,637.74
1356,1765,115,3,761.86
1357,1766,103,1,561.21
1358,1767,102,3,535.73
1359,1768,120,3,636.81
1360,1769,120,3,856.31
1361,1769,104,1,1580.6
1362,1769,111,2,35887.08
1363,1770,107,1,4186.82
1364,1770,119,2,448.77
1365,1771,102,1,731.97
1366,1772,118,1,304.78
1367,1773,117,1,682.46
1368,1773,119,3,801.09
1369,1773,105,2,2719.08
1370,1773,102,1,2065.44
1371,1774,115,3,2394.56
1372,1774,111,2,37542.03
1373,1775,102,1,2060.79
1374,1775,116,3,391.79
1375,1775,108,3,13968.6
1376,1776,113,1,3356.51
1377,1776,107,1,2814.09
1378,1776,120,1,450.52
1379,1777,119,2,230.73
1380,1778,109,3,11695.64
1381,1779,109,1,2728.13
1382,1780,107,2,3281.02
1383,1781,120,1,301.1
1384,1781,114,1,3241.12
1385,1781,103,1,1784.64
1386,1782,108,1,20669.32
1387,1782,102,1,2036.59
1388,1782,107,2,5364.26
1389,1782,110,3,58150.48
1390,1783,120,1,556.03
1391,1783,103,3,2352.95
1392,1784,112,3,42128.82
1393,1785,119,1,353.67
1394,1785,102,1,1575.41
1395,1786,119,2,585.39
1396,1786,106,1,4758.11
1397,1786,112,2,27503.56
1398,1787,111,2,28851.73
1399,1787,114,2,1659.79
1400,1788,108,2,39253.26
1401,1789,103,1,655.86
1402,1789,109,1,22573.86
1403,1790,109,1,42780.09
1404,1791,101,2,2436.13
1405,1791,110,2,56830.18
1406,1791,119,3,730.46
1407,1792,108,2,15172.81
1408,1792,120,3,750.18
1409,1792,107,2,4612.55
1410,1793,114,2,1964.9
1411,1793,120,3,221.07
1412,1793,107,1,3887.54
1413,1794,112,2,14691.2
1414,1795,119,1,597.3
1415,1796,120,2,886.12
1416,1796,119,1,864.08
1417,1797,119,2,647.3
1418,1798,120,2,218.79
1419,1799,108,2,40084.84
1420,1800,111,2,24379.66
1421,1801,103,2,2883.25
1422,1802,116,1,783.89
1423,1803,115,1,327.54
1424,1803,109,1,27575.3
1425,1804,119,2,523.89
1426,1804,116,1,924.16
1427,1805,110,2,37362.11
1428,1806,120,3,502.45
1429,1807,102,1,2702.41
1430,1808,103,3,2289.0
1431,1809,118,1,679.61
1432,1809,104,2,1466.25
1433,1809,112,1,16286.85
1434,1809,103,3,516.05
1435,1810,113,1,1767.7
1436,1811,115,2,2007.02
1437,1812,109,1,11479.46
1438,1813,113,1,587.07
1439,1814,106,1,4572.06
1440,1815,117,2,874.86
1441,1815,104,2,536.28
1442,1816,112,1,2438.25
1443,1816,108,1,59373.5
1444,1816,107,2,5102.63
1445,1817,106,1,3078.4
1446,1817,120,1,770.94
1447,1818,113,1,1090.99
1448,1818,114,2,1496.46
1449,1818,104,1,1445.56
1450,1819,109,3,37998.7
1451,1820,120,2,888.17
1452,1821,104,3,1243.32
1453,1822,111,3,29704.63
1454,1823,108,3,35866.91
1455,1824,114,1,2593.14
1456,1825,113,1,2675.54
1457,1826,111,2,20076.01
1458,1826,105,1,3604.36
1459,1827,108,2,15671.57
1460,1827,111,3,4663.33
1461,1828,113,2,979.12
1462,1828,117,3,156.34
1463,1829,105,1,1627.8
1464,1830,103,2,2284.97
1465,1831,120,1,412.17
1466,1832,116,1,1148.56
1467,1833,117,3,921.67
1468,1834,113,2,3459.96
1469,1835,106,2,2902.25
1470,1836,105,3,3346.29
1471,1837,112,2,56506.67
1472,1837,116,3,541.8
1473,1837,113,2,1438.9
1474,1838,104,2,2888.45
1475,1838,113,3,1589.74
1476,1838,106,3,3443.11
1477,1838,107,3,2840.9
1478,1839,108,1,55405.91
1479,1839,116,2,812.5
1480,1840,115,3,845.26
1481,1841,103,3,2250.18
1482,1842,107,1,5148.75
1483,1842,114,2,2859.8
1484,1843,114,1,2653.87
1485,1843,103,2,2516.99
1486,1844,101,2,404.1
1487,1844,106,1,4868.72
1488,1845,106,2,1932.0
1489,1845,120,1,338.61
1490,1846,107,1,1294.91
1491,1846,106,1,5045.89
1492,1847,120,1,807.85
1493,1848,103,2,477.13
1494,1849,109,1,40421.35
1495,1850,101,3,1752.19
1496,1850,113,2,3748.88
1497,1851,111,2,49285.56
1498,1852,112,1,1680.45
1499,1852,111,3,25005.79
1500,1853,117,3,939.01
1501,1853,109,1,23053.15
1502,1854,107,3,5787.74
1503,1854,101,2,443.24
1504,1855,108,2,44743.47
1505,1855,116,1,515.75
1506,1856,104,3,772.22
1507,1856,113,3,3542.07
1508,1856,110,3,31021.24
1509,1856,107,1,3489.63
1510,1857,115,2,2751.78
1511,1857,106,1,2216.78
1512,1857,120,1,727.28
1513,1857,104,3,2219.76
1514,1858,111,2,46329.07
1515,1859,104,1,2468.41
1516,1859,105,2,5359.7
1517,1859,118,3,954.65
1518,1859,116,3,217.9
1519,1860,118,1,384.73
1520,1860,114,1,1376.61
1521,1861,104,2,731.29
1522,1861,119,2,867.85
1523,1862,107,2,2598.21
1524,1862,113,2,3250.82
1525,1863,101,3,2616.14
1526,1864,116,3,447.56
1527,1864,115,3,2761.8
1528,1864,105,3,1171.72
1529,1865,119,2,641.75
1530,1866,111,1,49931.25
1531,1867,102,2,2291.23
1532,1867,106,2,5921.95
1533,1868,111,3,29195.16
1534,1868,114,2,3103.54
1535,1869,107,3,5281.26
1536,1870,110,3,9547.32
1537,1870,115,3,2085.03
1538,1870,106,1,2048.83
1539,1871,119,1,674.82
1540,1872,106,1,2777.92
1541,1872,102,2,867.05
1542,1873,105,1,1169.96
1543,1873,113,1,1767.59
1544,1874,113,2,3500.11
1545,1874,103,3,1393.46
1546,1875,103,1,1671.97
1547,1876,119,2,685.61
1548,1876,116,1,984.06
1549,1877,105,1,2626.14
1550,1878,101,2,1845.76
1551,1879,119,3,699.62
1552,1880,104,3,1562.81
1553,1880,106,2,1615.23
1554,1880,119,1,602.56
1555,1880,101,3,819.15
1556,1881,104,3,1176.3
1557,1882,102,3,2752.01
1558,1883,111,2,36961.07
1559,1883,117,3,370.33
1560,1884,105,2,5280.43
1561,1885,112,2,9016.79
1562,1886,106,2,3280.34
1563,1887,103,3,2211.69
1564,1887,109,1,43295.03
1565,1888,114,2,3972.06
1566,1888,105,2,2894.71
1567,1889,104,3,1825.76
1568,1890,109,2,2077.0
1569,1890,105,2,5897.43
1570,1890,108,1,23649.99
1571,1891,110,2,7089.12
1572,1891,119,2,690.32
1573,1892,106,1,2725.86
1574,1892,111,3,41152.0
1575,1892,113,3,2341.19
1576,1893,117,3,313.27
1577,1894,112,3,46985.4
1578,1895,112,2,30880.41
1579,1896,103,2,1456.94
1580,1897,108,1,11159.12
1581,1898,101,3,754.71
1582,1898,114,2,2205.54
1583,1898,117,3,1082.48
1584,1899,101,3,1297.16
1585,1899,114,3,2746.34
1586,1899,118,3,868.28
1587,1900,117,1,228.88
1588,1900,108,1,31550.54
1589,1901,104,2,2776.52
1590,1902,116,2,427.99
1591,1903,110,3,31658.45
1592,1904,101,3,1596.92
1593,1905,106,1,1506.69
1594,1905,113,2,1030.91
1595,1905,112,3,31587.64
1596,1906,109,1,29035.87
1597,1907,109,2,39892.36
1598,1907,104,2,820.77
1599,1908,107,2,1201.28
1600,1908,104,2,1494.75
1601,1908,120,2,830.7
1602,1909,109,3,30490.7
1603,1909,104,3,2257.23
1604,1909,114,2,3079.03
1605,1909,116,2,676.95
1606,1910,104,1,727.92
1607,1911,111,2,58621.65
1608,1912,103,2,1044.14
1609,1913,104,2,2985.07
1610,1914,104,3,2299.19
1611,1915,105,2,1191.83
1612,1916,107,1,5321.75
1613,1917,114,2,526.99
1614,1918,109,2,43127.76
1615,1919,102,3,2336.36
1616,1920,109,2,22769.5
1617,1921,105,2,4706.46
1618,1921,111,2,44961.52
1619,1922,107,2,1436.16
1620,1922,119,1,291.34
1621,1923,115,1,577.05
1622,1924,107,1,1958.53
1623,1924,118,3,897.18
1624,1924,105,3,5875.63
1625,1924,102,2,1566.05
1626,1925,117,3,980.43
1627,1926,119,1,756.07
1628,1927,118,3,1170.12
1629,1928,113,3,1304.53
1630,1928,120,1,202.52
1631,1929,117,3,906.61
1632,1929,115,2,1422.62
1633,1929,120,1,407.45
1634,1930,108,2,3786.8
1635,1931,102,3,2948.06
1636,1932,112,3,36901.83
1637,1933,105,2,5491.68
1638,1934,108,2,58338.88
1639,1934,109,3,39953.08
1640,1934,106,3,1532.21
1641,1935,120,2,354.45
1642,1935,118,2,364.11
1643,1935,107,3,5038.66
1644,1936,114,1,3638.02
1645,1936,112,1,30513.73
1646,1937,116,3,339.43
1647,1938,120,1,250.43
1648,1938,107,1,3275.12
1649,1938,103,3,2923.0
1650,1939,113,1,707.13
1651,1939,120,1,734.41
1652,1940,109,3,36578.78
1653,1940,105,1,5788.09
1654,1941,103,2,2375.15
1655,1941,107,2,5077.32
1656,1941,105,2,2658.78
1657,1942,104,1,667.32
1658,1942,101,2,666.67
1659,1943,101,2,783.18
1660,1943,108,3,18280.5
1661,1943,114,3,1723.55
1662,1944,104,1,664.51
1663,1945,103,1,1971.72
1664,1946,105,3,5087.81
1665,1946,110,2,52711.03
1666,1947,103,3,781.13
1667,1947,101,1,1415.56
1668,1947,105,3,4984.25
1669,1948,109,1,20398.62
1670,1948,105,1,1909.36
1671,1949,114,3,3235.96
1672,1950,118,2,715.68
1673,1951,119,3,495.29
1674,1952,108,1,13391.86
1675,1952,112,1,22700.31
1676,1953,112,2,51151.96
1677,1954,118,2,404.62
1678,1955,105,2,4665.41
1679,1956,119,2,786.21
1680,1956,103,1,478.48
1681,1957,114,1,3132.05
1682,1958,110,2,43769.61
1683,1958,116,2,970.47
1684,1959,102,3,2352.95
1685,1960,115,3,3369.22
1686,1960,118,3,676.97
1687,1961,103,3,1381.66
1688,1962,108,1,49616.54
1689,1962,113,3,2538.81
1690,1963,113,2,909.85
1691,1964,104,1,1343.02
1692,1965,118,1,218.59
1693,1966,107,3,5646.01
1694,1967,116,1,480.31
1695,1967,102,2,422.04
1696,1968,111,3,22316.48
1697,1968,113,1,2899.83
1698,1969,105,1,3935.88
1699,1970,105,3,3315.53
1700,1971,105,3,5961.39
1701,1971,106,3,4256.97
1702,1971,117,2,619.85
1703,1972,113,1,1072.64
1704,1973,116,1,299.75
1705,1973,104,2,1822.55
1706,1974,115,2,927.96
1707,1975,103,1,2247.7
1708,1976,115,1,3895.22
1709,1976,105,2,1197.96
1710,1977,117,3,1149.65
1711,1978,102,3,2941.32
1712,1979,104,2,1377.14
1713,1980,115,3,645.96
1714,1981,106,3,1541.74
1715,1982,111,1,20061.16
1716,1983,115,1,2316.8
1717,1984,102,3,2412.93
1718,1985,107,3,3114.6
1719,1985,102,2,2052.79
1720,1985,120,1,299.22
1721,1985,101,2,1453.18
1722,1986,109,1,6907.81
1723,1986,106,2,2710.1
1724,1987,116,3,973.05
1725,1987,120,3,505.75
1726,1987,118,3,748.83
1727,1988,119,3,301.23
1728,1989,115,1,2147.95
1729,1990,101,2,2852.64
1730,1991,107,2,4482.23
1731,1992,107,3,3884.18
1732,1993,110,3,49414.51
1733,1994,112,2,49948.87
1734,1995,106,2,3141.92
1735,1996,110,3,41780.21
1736,1997,104,1,1690.65
1737,1997,103,3,2810.8
1738,1997,101,1,2047.17
1739,1997,114,3,2450.56
1740,1998,115,3,1710.0
1741,1999,115,2,3659.58
1742,2000,112,1,31192.31
1743,2001,114,2,420.9
1744,2001,108,1,10472.46
1745,2001,101,2,2586.0
1746,2002,119,2,369.28
1747,2003,119,3,473.29
1748,2003,114,3,942.75
1749,2003,105,2,3586.39
1750,2004,119,3,841.67
1751,2004,113,3,888.5
1752,2005,119,1,219.47
1753,2006,101,2,2049.6
1754,2006,105,2,1932.78
1755,2007,108,2,40066.58
1756,2007,113,2,606.96
1757,2008,120,1,274.95
1758,2009,112,1,24361.81
1759,2010,103,1,2187.07
1760,2011,106,1,4298.33
1761,2011,110,3,36989.31
1762,2011,101,1,704.74
1763,2012,117,3,417.23
1764,2013,117,1,377.12
1765,2014,108,1,44073.02
1766,2015,103,2,2241.02
1767,2016,113,1,1225.34
1768,2017,104,1,2879.78
1769,2017,119,2,503.43
1770,2017,110,2,26288.63
1771,2017,106,3,2358.37
1772,2018,119,2,461.77
1773,2019,117,2,784.08
1774,2019,109,3,57097.12
1775,2019,114,3,1603.34
1776,2020,106,2,2226.59
1777,2021,104,2,2189.56
1778,2021,101,3,1255.06
1779,2022,113,3,1085.05
1780,2022,110,1,7520.83
1781,2023,114,2,3309.56
1782,2023,120,1,337.99
1783,2024,104,2,844.96
1784,2025,119,1,838.15
1785,2026,118,3,191.08
1786,2027,114,2,3088.66
1787,2027,110,2,6166.38
1788,2027,109,2,30388.39
1789,2028,104,2,2838.03
1790,2029,111,3,43868.82
1791,2030,118,2,1077.49
1792,2030,101,1,688.09
1793,2030,102,2,595.11
1794,2031,106,1,3917.27
1795,2032,114,3,752.78
1796,2032,115,3,1189.94
1797,2033,116,1,246.39
1798,2034,108,3,6063.98
1799,2034,107,2,1301.33
1800,2035,104,2,942.52
1801,2036,110,3,10508.94
1802,2036,115,3,690.94
1803,2037,120,1,248.05
1804,2037,117,2,322.41
1805,2037,107,2,5757.47
1806,2037,113,3,2699.02
1807,2038,115,1,1287.0
1808,2039,118,1,522.15
1809,2040,102,2,1361.43
1810,2040,115,1,2699.9
1811,2041,106,3,2379.63
1812,2042,108,1,8238.49
1813,2042,104,1,1895.6
1814,2043,120,3,701.08
1815,2044,106,1,2738.17
1816,2045,117,3,803.22
1817,2046,103,1,887.1
1818,2047,114,1,956.81
1819,2047,111,2,53053.57
1820,2048,116,1,662.72
1821,2048,119,1,530.8
1822,2049,117,1,964.02
1823,2049,120,1,413.22
1824,2049,106,3,2678.39
1825,2050,116,2,532.5
1826,2051,120,2,680.05
1827,2051,116,3,821.79
1828,2051,104,1,2944.46
1829,2052,101,1,1901.72
1830,2053,107,3,1539.66
1831,2053,113,2,3545.43
1832,2054,117,2,560.58
1833,2054,106,2,5726.33
1834,2054,109,2,19595.41
1835,2054,112,1,35401.73
1836,2055,115,3,3882.17
1837,2056,105,2,4404.62
1838,2057,110,1,48287.43
1839,2058,104,2,413.23
1840,2058,102,2,2116.66
1841,2058,116,1,202.4
1842,2059,118,1,898.86
1843,2059,105,1,5979.57
1844,2060,102,2,2825.63
1845,2061,104,2,2792.5
1846,2062,111,1,41474.29
1847,2062,119,1,375.01
1848,2063,119,3,522.81
1849,2064,117,2,878.84
1850,2065,114,2,1855.87
1851,2066,114,1,2447.19
1852,2066,103,2,730.91
1853,2066,105,3,5499.56
1854,2066,110,2,4631.86
1855,2067,117,2,1031.16
1856,2068,104,2,1870.15
1857,2069,117,3,365.32
1858,2069,102,1,1861.33
1859,2070,110,3,59365.78
1860,2071,101,1,1969.86
1861,2072,101,3,1553.92
1862,2073,106,1,5208.6
1863,2074,120,1,645.34
1864,2074,104,1,768.38
1865,2074,114,3,2732.62
1866,2075,116,2,453.92
1867,2076,113,3,3259.46
1868,2076,120,2,491.83
1869,2077,113,1,2447.99
1870,2078,112,1,28872.57
1871,2079,117,1,516.28
1872,2080,105,2,4279.67
1873,2081,110,2,5490.29
1874,2082,106,3,5637.06
1875,2082,119,3,567.8
1876,2083,113,1,409.23
1877,2083,103,3,813.87
1878,2084,108,3,48042.89
1879,2085,114,1,2564.04
1880,2085,103,1,497.29
1881,2086,101,2,679.92
1882,2086,106,2,2888.14
1883,2087,116,2,862.79
1884,2088,107,3,5799.16
1885,2088,103,1,929.2
1886,2088,101,1,2722.56
1887,2089,111,2,12623.01
1888,2089,106,1,3851.85
1889,2089,117,2,675.89
1890,2090,115,1,2405.86
1891,2090,114,1,3194.83
1892,2090,113,2,673.38
1893,2091,108,2,55452.99
1894,2092,106,3,3876.78
1895,2092,110,3,56010.83
1896,2092,103,3,1211.82
1897,2093,109,1,21275.65
1898,2093,101,2,921.33
1899,2094,111,1,30372.97
1900,2094,102,3,2751.24
1901,2095,103,2,1955.18
1902,2096,105,2,4616.65
1903,2097,114,2,3191.7
1904,2097,116,1,172.52
1905,2098,113,3,2084.04
1906,2098,101,2,2390.77
1907,2099,104,1,2732.58
1908,2099,115,2,1601.62
1909,2100,119,1,358.99
1910,2101,101,1,599.19
1911,2101,108,1,27155.52
1912,2102,105,3,1384.02
1913,2102,113,2,3771.97
1914,2102,116,1,669.68
1915,2102,104,3,2514.9
1916,2103,112,2,52334.8
1917,2103,118,1,703.19
1918,2104,112,2,42771.85
1919,2105,117,3,730.61
1920,2105,108,1,23284.81
1921,2105,110,1,3598.26
1922,2106,101,2,1929.42
1923,2106,116,2,1018.54
1924,2106,102,1,555.27
1925,2106,109,3,23960.27
1926,2107,107,2,1922.13
1927,2108,112,1,54738.16
1928,2109,119,2,708.05
1929,2109,107,3,3170.38
1930,2109,101,2,2434.79
1931,2110,110,2,26294.35
1932,2110,118,3,746.72
1933,2111,108,1,54601.19
1934,2112,108,3,18805.76
1935,2113,109,3,48900.18
1936,2114,106,1,3199.55
1937,2114,115,2,436.91
1938,2114,119,2,536.15
1939,2115,103,3,1833.76
1940,2115,109,1,27265.71
1941,2116,105,1,5356.2
1942,2116,108,3,4400.41
1943,2116,106,1,4273.0
1944,2117,102,3,992.68
1945,2117,118,3,1191.57
1946,2118,102,2,683.83
1947,2118,108,3,27463.04
1948,2119,114,3,1877.96
1949,2119,103,2,772.01
1950,2120,112,1,23045.66
1951,2120,116,2,1126.82
1952,2120,110,3,2993.81
1953,2120,101,3,949.85
1954,2121,112,2,50097.52
1955,2121,107,1,4285.3
1956,2122,108,3,44383.17
1957,2122,119,3,758.74
1958,2122,117,3,645.95
1959,2122,114,3,2225.24
1960,2123,111,1,28165.54
1961,2123,108,3,58385.22
1962,2123,112,3,15601.22
1963,2124,118,3,230.27
1964,2125,114,1,2406.57
1965,2126,114,3,2463.59
1966,2127,104,1,1462.11
1967,2128,107,2,1077.56
1968,2128,106,1,3093.13
1969,2129,105,2,1119.66
1970,2129,102,1,2973.83
