order_id,customer_id,order_date,order_status
1823,98,2026-04-05,Delivered
1824,248,2025-05-08,Delivered
1825,25,2025-10-31,Delivered
1826,71,2026-03-31,Delivered
1827,243,2025-10-23,Delivered
1828,230,2025-08-16,Pending
1829,223,2025-07-17,Delivered
1830,51,2025-07-29,Delivered
1831,90,2025-09-08,Delivered
1832,147,2025-07-26,Pending
1833,101,2026-04-28,Delivered
1834,200,2026-05-09,Cancelled
1835,200,2026-07-05,Returned
1836,89,2026-05-08,Delivered
1837,46,2025-01-14,Delivered
1838,247,2025-02-09,Delivered
1839,24,2026-03-11,Delivered
1840,170,2025-06-01,Delivered
1841,72,2025-06-15,Delivered
1842,110,2025-03-24,Delivered
1843,133,2026-01-27,Delivered
1844,75,2026-02-12,Delivered
1845,118,2025-10-23,Delivered
1846,53,2026-04-07,Returned
1847,55,2026-02-23,Pending
1848,48,2026-01-22,Delivered
1849,66,2025-04-14,Delivered
1850,207,2025-08-05,Delivered
1851,130,2026-03-16,Delivered
1852,232,2026-01-23,Delivered
1853,214,2025-01-27,Returned
1854,156,2026-05-02,Delivered
1855,101,2025-11-30,Delivered
1856,232,2026-05-03,Returned
1857,29,2026-07-16,Cancelled
1858,36,2025-01-30,Pending
1859,63,2026-05-03,Delivered
1860,98,2026-01-26,Returned
1861,37,2025-07-12,Delivered
1862,147,2025-03-05,Delivered
1863,231,2025-08-16,Delivered
1864,90,2025-10-31,Cancelled
1865,91,2025-05-07,Delivered
1866,59,2026-01-21,Delivered
1867,57,2025-08-19,Delivered
1868,167,2025-01-23,Cancelled
1869,111,2025-10-17,Delivered
1870,114,2025-02-25,Delivered
1871,208,2025-01-10,Delivered
1872,249,2026-03-14,Delivered
1873,24,2025-12-13,Pending
1874,87,2025-06-26,Delivered
1875,160,2025-01-12,Delivered
1876,168,2025-01-24,Delivered
1877,53,2026-03-21,Delivered
1878,179,2026-07-05,Cancelled
1879,141,2026-05-16,Cancelled
1880,207,2025-08-01,Delivered
1881,145,2025-02-05,Cancelled
1882,239,2025-01-01,Delivered
1883,86,2025-05-24,Delivered
1884,35,2025-08-31,Cancelled
1885,58,2026-07-20,Delivered
1886,158,2025-09-19,Delivered
1887,234,2025-05-27,Delivered
1888,145,2026-06-08,Delivered
1889,239,2025-10-04,Delivered
1890,26,2026-01-07,Delivered
1891,36,2025-06-29,Returned
1892,222,2025-04-12,Delivered
1893,226,2025-05-11,Delivered
1894,41,2025-10-01,Delivered
1895,170,2026-04-14,Delivered
1896,78,2025-08-23,Delivered
1897,90,2025-03-23,Delivered
1898,24,2026-05-20,Delivered
1899,177,2025-07-14,Delivered
1900,16,2025-06-22,Delivered
1901,236,2026-01-24,Delivered
1902,72,2025-05-01,Delivered
1903,2,2026-02-08,Delivered
1904,227,2026-05-15,Returned
1905,86,2025-12-25,Delivered
1906,46,2026-05-15,Delivered
1907,105,2025-07-06,Delivered
1908,101,2026-01-03,Delivered
1909,47,2026-05-06,Delivered
1910,230,2026-02-03,Cancelled
1911,98,2025-08-31,Delivered
1912,193,2025-10-24,Delivered
1913,46,2025-09-13,Delivered
1914,72,2025-07-23,Cancelled
1915,156,2025-06-02,Delivered
1916,249,2026-03-13,Returned
1917,109,2025-08-25,Delivered
1918,121,2025-04-23,Delivered
1919,72,2025-07-06,Returned
1920,57,2025-04-14,Delivered
1921,89,2025-01-14,Delivered
1922,150,2025-09-01,Delivered
1923,195,2025-07-15,Delivered
1924,142,2026-05-01,Delivered
1925,181,2025-03-11,Returned
1926,48,2025-05-13,Delivered
1927,177,2026-02-12,Delivered
1928,48,2026-01-29,Delivered
1929,147,2025-01-10,Delivered
1930,75,2025-08-18,Delivered
1931,45,2025-05-17,Returned
1932,249,2025-04-29,Delivered
1933,103,2026-07-17,Delivered
1934,86,2025-01-11,Pending
1935,196,2025-09-21,Delivered
1936,198,2025-08-26,Delivered
1937,128,2025-06-30,Cancelled
1938,79,2025-07-01,Delivered
1939,35,2025-01-13,Delivered
1940,165,2025-09-12,Delivered
1941,36,2025-12-13,Delivered
1942,46,2025-10-01,Delivered
1943,226,2025-01-02,Delivered
1944,226,2025-04-26,Cancelled
1945,238,2025-12-08,Delivered
1946,53,2025-07-05,Delivered
1947,75,2026-01-13,Delivered
1948,243,2025-04-26,Cancelled
1949,110,2026-03-11,Delivered
1950,96,2025-09-09,Cancelled
1951,132,2025-08-24,Delivered
1952,147,2025-08-13,Delivered
1953,130,2025-04-23,Delivered
1954,222,2025-10-29,Cancelled
1955,212,2025-05-22,Delivered
1956,177,2025-02-25,Delivered
1957,103,2025-03-20,Delivered
1958,130,2026-06-25,Delivered
1959,177,2025-06-09,Delivered
1960,135,2026-03-10,Delivered
1961,178,2025-06-10,Delivered
1962,234,2026-02-15,Delivered
1963,27,2026-05-04,Delivered
1964,208,2025-07-19,Delivered
1965,203,2025-09-03,Delivered
1966,152,2025-11-13,Delivered
1967,71,2025-02-15,Delivered
1968,101,2026-02-12,Delivered
1969,35,2026-05-31,Delivered
1970,110,2025-02-08,Delivered
1971,226,2025-08-26,Delivered
1972,42,2026-03-18,Delivered
1973,156,2025-06-06,Delivered
1974,240,2025-03-31,Cancelled
1975,86,2026-01-08,Delivered
1976,128,2025-09-20,Pending
1977,220,2025-05-13,Delivered
1978,105,2026-06-03,Delivered
1979,24,2025-01-09,Cancelled
1980,147,2025-08-17,Cancelled
1981,128,2026-04-22,Delivered
1982,238,2026-03-20,Delivered
1983,249,2026-05-03,Delivered
1984,234,2025-08-07,Delivered
1985,25,2026-03-17,Cancelled
1986,86,2026-03-06,Delivered
1987,198,2025-12-24,Delivered
1988,211,2025-07-23,Delivered
1989,168,2025-11-21,Cancelled
1990,91,2026-02-21,Cancelled
1991,220,2025-04-10,Delivered
1992,202,2025-08-10,Delivered
1993,6,2025-01-17,Cancelled
1994,41,2026-04-12,Delivered
1995,121,2025-12-10,Pending
1996,53,2026-07-10,Delivered
1997,122,2025-04-12,Delivered
1998,14,2026-03-07,Delivered
1999,55,2025-05-08,Delivered
2000,165,2026-02-10,Cancelled
2001,75,2025-11-11,Delivered
2002,139,2025-11-22,Delivered
2003,240,2026-02-07,Delivered
2004,122,2025-05-10,Delivered
2005,92,2025-01-27,Delivered
2006,178,2025-03-22,Returned
2007,166,2025-07-18,Delivered
2008,45,2025-04-16,Delivered
2009,79,2025-04-06,Returned
2010,132,2025-03-17,Delivered
2011,106,2026-04-07,Delivered
2012,98,2026-07-14,Delivered
2013,38,2026-07-03,Delivered
2014,103,2025-01-31,Returned
2015,232,2026-05-09,Delivered
2016,166,2026-05-23,Delivered
2017,55,2025-10-15,Cancelled
2018,91,2026-01-28,Delivered
2019,160,2025-06-21,Delivered
2020,14,2025-11-27,Delivered
2021,58,2025-05-29,Delivered
2022,128,2025-08-27,Cancelled
2023,78,2025-03-18,Delivered
2024,208,2025-10-09,Delivered
2025,96,2025-01-22,Delivered
2026,80,2026-02-17,Cancelled
2027,165,2025-04-08,Delivered
2028,16,2026-04-11,Delivered
2029,36,2025-01-11,Delivered
2030,64,2026-01-13,Delivered
2031,96,2026-01-24,Delivered
2032,38,2025-06-01,Delivered
2033,130,2025-10-15,Delivered
2034,201,2025-12-28,Delivered
2035,6,2026-01-30,Delivered
2036,152,2025-11-17,Delivered
2037,42,2026-01-30,Returned
2038,45,2025-04-23,Cancelled
2039,130,2025-12-27,Delivered
2040,57,2026-03-18,Delivered
2041,190,2025-10-29,Delivered
2042,155,2025-04-22,Delivered
2043,71,2025-10-10,Delivered
2044,111,2025-10-02,Delivered
2045,81,2025-01-04,Delivered
2046,194,2025-09-02,Cancelled
2047,227,2025-01-14,Delivered
2048,50,2025-01-10,Delivered
2049,16,2025-10-25,Delivered
2050,132,2026-07-13,Delivered
2051,6,2025-12-08,Delivered
2052,220,2025-05-26,Delivered
2053,177,2025-07-31,Delivered
2054,170,2026-04-06,Returned
2055,177,2025-05-06,Cancelled
2056,207,2025-01-09,Delivered
2057,139,2025-06-16,Delivered
2058,8,2025-10-17,Delivered
2059,42,2026-05-30,Cancelled
2060,55,2025-03-24,Delivered
2061,72,2026-01-31,Delivered
2062,152,2026-03-23,Delivered
2063,117,2025-11-09,Delivered
2064,53,2026-03-24,Cancelled
2065,135,2026-01-02,Delivered
2066,117,2025-01-28,Delivered
2067,215,2025-01-07,Delivered
2068,29,2025-04-20,Delivered
2069,174,2025-05-05,Cancelled
2070,239,2025-06-08,Delivered
2071,4,2025-07-25,Delivered
2072,38,2025-07-29,Delivered
2073,24,2026-02-19,Delivered
2074,142,2026-03-26,Cancelled
2075,50,2026-07-14,Delivered
2076,35,2026-01-12,Delivered
2077,120,2026-04-14,Delivered
2078,14,2026-04-01,Delivered
2079,187,2025-06-12,Delivered
2080,178,2025-03-06,Delivered
2081,145,2025-05-24,Delivered
2082,214,2026-04-29,Delivered
2083,42,2025-12-23,Delivered
2084,34,2026-05-03,Delivered
2085,36,2026-01-29,Returned
2086,197,2026-01-19,Delivered
2087,249,2025-07-24,Delivered
2088,64,2026-03-21,Delivered
2089,101,2026-07-14,Delivered
2090,101,2025-05-22,Returned
2091,132,2026-07-08,Delivered
2092,72,2025-03-11,Delivered
2093,156,2025-04-24,Delivered
2094,226,2025-07-29,Delivered
2095,177,2025-02-06,Delivered
2096,156,2026-07-19,Delivered
2097,36,2025-08-19,Delivered
2098,24,2025-07-20,Delivered
2099,177,2026-03-14,Delivered
2100,98,2025-09-01,Returned
2101,196,2026-07-04,Returned
2102,79,2025-09-08,Delivered
2103,227,2026-03-31,Cancelled
2104,75,2026-05-31,Delivered
2105,158,2025-07-28,Delivered
2106,66,2026-04-10,Delivered
2107,10,2026-03-31,Delivered
2108,121,2025-11-09,Delivered
2109,199,2025-09-26,Delivered
2110,231,2025-04-22,Delivered
2111,139,2026-01-26,Delivered
2112,79,2025-10-08,Delivered
2113,147,2025-10-08,Delivered
2114,155,2025-11-25,Delivered
2115,215,2025-03-01,Delivered
2116,73,2025-09-23,Cancelled
2117,53,2026-03-27,Delivered
2118,243,2025-12-28,Delivered
2119,135,2025-11-30,Delivered
2120,96,2025-12-10,Cancelled
2121,90,2026-06-05,Delivered
2122,46,2025-03-22,Delivered
2123,91,2025-10-28,Delivered
2124,192,2026-01-06,Returned
2125,101,2025-08-24,Delivered
2126,212,2026-07-05,Delivered
2127,43,2025-10-21,Delivered
2128,135,2026-05-22,Delivered
2129,201,2026-04-27,Delivered
2130,42,2026-02-02,Cancelled
2131,227,2025-04-21,Delivered
2132,53,2026-06-06,Delivered
2133,169,2025-11-25,Delivered
2134,234,2025-11-01,Delivered
2135,139,2026-03-13,Delivered
2136,237,2025-08-04,Delivered
2137,90,2025-06-19,Delivered
2138,226,2025-09-23,Delivered
2139,141,2025-01-07,Cancelled
2140,232,2026-04-01,Delivered
2141,121,2025-05-21,Delivered
2142,203,2025-11-19,Delivered
2143,225,2025-01-09,Delivered
2144,63,2026-04-27,Delivered
2145,42,2025-04-01,Delivered
2146,160,2025-12-24,Delivered
2147,225,2026-05-17,Delivered
2148,239,2025-10-22,Returned
2149,120,2025-11-23,Delivered
2150,222,2025-08-29,Delivered
2151,217,2025-11-27,Delivered
2152,123,2025-02-25,Delivered
2153,16,2025-08-15,Delivered
2154,156,2026-07-07,Delivered
2155,178,2025-03-06,Returned
2156,114,2025-10-25,Delivered
2157,199,2026-05-29,Delivered
2158,87,2025-09-11,Delivered
2159,42,2025-10-04,Delivered
2160,141,2025-04-08,Returned
2161,195,2026-04-15,Delivered
2162,106,2025-08-16,Delivered
2163,179,2025-01-26,Delivered
2164,145,2025-12-07,Delivered
2165,56,2025-09-13,Returned
2166,139,2025-08-27,Cancelled
2167,195,2025-02-07,Cancelled
2168,4,2026-05-16,Delivered
2169,220,2025-03-25,Pending
2170,122,2025-02-09,Pending
2171,122,2025-10-05,Delivered
2172,173,2026-01-16,Cancelled
2173,186,2025-05-19,Cancelled
2174,53,2025-01-06,Delivered
2175,141,2025-03-04,Delivered
2176,98,2025-07-17,Delivered
2177,103,2025-09-18,Delivered
2178,53,2025-05-10,Delivered
2179,239,2026-04-30,Delivered
2180,33,2025-05-31,Cancelled
2181,227,2026-06-08,Delivered
2182,111,2025-11-16,Delivered
2183,214,2026-05-17,Delivered
2184,10,2026-04-23,Delivered
2185,53,2025-01-11,Delivered
2186,150,2026-01-13,Delivered
2187,178,2025-02-28,Delivered
2188,179,2025-07-01,Delivered
2189,142,2025-07-18,Pending
2190,49,2026-01-11,Pending
2191,201,2025-10-01,Delivered
2192,55,2025-06-27,Delivered
2193,147,2026-04-20,Delivered
2194,53,2025-01-21,Delivered
2195,233,2025-07-15,Delivered
2196,43,2025-08-20,Delivered
2197,103,2026-06-20,Delivered
2198,150,2025-08-04,Delivered
2199,57,2025-09-25,Delivered
2200,53,2025-11-27,Delivered
2201,14,2026-01-03,Delivered
2202,89,2025-07-10,Delivered
2203,130,2026-01-18,Delivered
2204,228,2026-03-08,Delivered
2205,14,2025-11-04,Delivered
2206,43,2026-02-10,Delivered
2207,226,2025-03-24,Delivered
2208,71,2026-01-19,Delivered
2209,142,2025-08-06,Delivered
2210,96,2026-03-11,Delivered
2211,12,2025-07-02,Returned
2212,197,2025-08-24,Returned
2213,122,2025-07-04,Delivered
2214,211,2026-03-08,Delivered
2215,36,2025-12-21,Cancelled
2216,110,2026-05-13,Delivered
2217,37,2026-04-07,Cancelled
2218,245,2026-01-28,Delivered
2219,156,2026-03-22,Cancelled
2220,132,2026-01-14,Delivered
2221,210,2025-07-03,Delivered
2222,86,2025-04-25,Delivered
2223,72,2025-04-07,Delivered
2224,227,2026-04-15,Delivered
2225,15,2025-04-14,Delivered
2226,197,2025-01-23,Delivered
2227,226,2026-03-20,Cancelled
2228,231,2025-07-10,Delivered
2229,53,2025-01-06,Delivered
2230,76,2025-11-22,Delivered
2231,63,2026-04-17,Delivered
2232,98,2026-04-01,Delivered
2233,50,2026-02-17,Delivered
2234,145,2025-08-01,Delivered
2235,129,2025-06-20,Delivered
2236,80,2025-08-29,Delivered
2237,234,2026-02-10,Delivered
2238,222,2026-02-15,Delivered
2239,102,2025-11-22,Delivered
2240,81,2025-06-10,Returned
2241,228,2026-03-05,Delivered
2242,94,2026-04-29,Delivered
2243,135,2025-06-15,Delivered
2244,179,2025-05-16,Delivered
2245,127,2026-03-31,Delivered
2246,171,2026-06-17,Delivered
2247,131,2025-10-27,Delivered
2248,36,2025-04-25,Cancelled
2249,56,2025-03-17,Delivered
2250,98,2025-12-05,Delivered
2251,81,2026-01-15,Delivered
2252,179,2025-06-08,Delivered
2253,65,2025-11-07,Cancelled
2254,135,2026-06-14,Cancelled
2255,165,2026-05-29,Delivered
2256,131,2026-06-22,Delivered
2257,234,2025-11-13,Delivered
2258,190,2025-07-21,Delivered
2259,228,2026-06-21,Cancelled
2260,141,2025-03-23,Delivered
2261,126,2025-09-30,Delivered
2262,42,2025-08-01,Delivered
2263,35,2025-02-22,Returned
2264,123,2025-04-13,Delivered
2265,228,2026-03-30,Delivered
2266,72,2025-10-05,Delivered
2267,137,2025-11-03,Pending
2268,170,2026-03-27,Delivered
2269,227,2026-05-23,Delivered
2270,33,2025-12-17,Cancelled
2271,134,2026-06-28,Delivered
2272,168,2025-07-16,Delivered
2273,245,2026-03-03,Delivered
2274,89,2025-11-19,Delivered
2275,117,2026-02-18,Delivered
2276,43,2025-10-08,Delivered
2277,73,2025-01-25,Cancelled
2278,194,2026-05-31,Cancelled
2279,47,2026-04-27,Delivered
2280,103,2025-04-24,Returned
2281,191,2025-06-04,Cancelled
2282,142,2026-06-28,Delivered
2283,124,2025-07-08,Returned
2284,55,2025-09-23,Pending
2285,117,2026-05-14,Delivered
2286,14,2025-12-01,Delivered
2287,145,2025-04-26,Pending
2288,55,2026-03-18,Delivered
2289,205,2026-03-19,Delivered
2290,46,2025-12-01,Cancelled
2291,46,2025-07-31,Delivered
2292,234,2025-05-11,Delivered
2293,87,2025-10-05,Delivered
2294,225,2025-05-07,Returned
2295,55,2025-05-08,Delivered
2296,189,2025-08-03,Delivered
2297,197,2025-07-15,Delivered
2298,73,2026-04-13,Delivered
2299,220,2025-11-14,Delivered
2300,239,2025-11-28,Delivered
2301,41,2026-04-27,Delivered
2302,211,2025-06-28,Delivered
2303,105,2025-11-25,Cancelled
2304,130,2025-05-28,Delivered
2305,64,2025-03-09,Delivered
2306,220,2025-05-18,Delivered
2307,238,2025-04-09,Delivered
2308,137,2025-05-27,Cancelled
2309,115,2025-04-18,Returned
2310,87,2026-04-19,Delivered
2311,42,2025-05-29,Delivered
2312,6,2025-09-01,Delivered
2313,131,2026-02-20,Delivered
2314,142,2025-10-14,Delivered
2315,209,2026-07-17,Delivered
2316,201,2026-01-10,Delivered
2317,64,2025-04-24,Delivered
2318,89,2025-03-26,Delivered
2319,155,2026-06-28,Delivered
2320,47,2025-08-20,Delivered
2321,227,2025-05-20,Delivered
2322,56,2025-03-10,Delivered
2323,211,2025-09-06,Delivered
2324,152,2025-12-25,Delivered
2325,41,2025-06-05,Delivered
2326,96,2026-06-18,Delivered
2327,66,2025-05-08,Delivered
2328,75,2026-01-26,Pending
2329,64,2026-01-07,Delivered
2330,120,2025-10-14,Delivered
2331,179,2026-05-22,Delivered
2332,249,2026-05-15,Cancelled
2333,155,2025-04-11,Delivered
2334,120,2025-02-10,Delivered
2335,139,2026-03-19,Returned
2336,35,2025-01-30,Returned
2337,206,2025-09-27,Delivered
2338,195,2025-06-26,Delivered
2339,187,2025-11-17,Delivered
2340,98,2026-01-06,Delivered
2341,135,2025-10-31,Delivered
2342,32,2026-02-19,Delivered
2343,226,2025-03-26,Delivered
2344,72,2025-10-08,Delivered
2345,72,2025-08-10,Delivered
2346,220,2026-03-26,Delivered
2347,53,2026-02-14,Delivered
2348,75,2025-08-29,Delivered
2349,42,2025-09-10,Cancelled
2350,141,2025-08-22,Delivered
2351,122,2025-03-08,Delivered
2352,238,2025-09-16,Delivered
2353,90,2025-11-08,Delivered
2354,45,2025-11-19,Delivered
2355,47,2025-07-03,Delivered
2356,115,2025-05-22,Delivered
2357,73,2025-12-26,Delivered
2358,2,2025-01-13,Pending
2359,228,2025-03-13,Delivered
2360,178,2025-07-01,Cancelled
2361,207,2025-11-16,Delivered
2362,156,2026-04-11,Delivered
2363,238,2026-02-18,Delivered
2364,228,2025-04-12,Delivered
2365,79,2025-07-22,Delivered
2366,28,2025-04-17,Delivered
2367,132,2025-10-22,Cancelled
2368,150,2026-07-10,Returned
2369,13,2026-01-30,Pending
2370,172,2026-06-05,Delivered
2371,35,2025-08-15,Returned
2372,16,2025-04-30,Delivered
2373,43,2025-09-22,Delivered
2374,5,2026-01-22,Cancelled
2375,5,2025-02-12,Delivered
2376,37,2026-05-16,Returned
2377,195,2026-02-12,Pending
2378,73,2026-02-09,Delivered
2379,37,2026-02-02,Delivered
2380,104,2026-03-29,Delivered
2381,147,2025-12-16,Returned
2382,86,2025-07-08,Delivered
2383,155,2025-06-14,Delivered
2384,26,2025-01-18,Delivered
2385,4,2025-03-01,Delivered
2386,130,2026-01-31,Delivered
2387,196,2025-09-14,Delivered
2388,46,2026-01-04,Delivered
2389,239,2025-09-21,Delivered
2390,247,2025-12-28,Delivered
2391,128,2026-02-02,Delivered
2392,42,2025-09-09,Delivered
2393,225,2026-01-08,Delivered
2394,124,2026-02-27,Returned
2395,46,2026-06-14,Delivered
2396,111,2025-10-07,Delivered
2397,231,2025-02-06,Delivered
2398,31,2026-01-01,Returned
2399,26,2025-11-20,Delivered
2400,208,2025-06-05,Delivered
2401,116,2026-04-26,Delivered
2402,34,2026-01-26,Delivered
2403,150,2026-01-07,Pending
2404,98,2026-01-14,Delivered
2405,114,2025-07-21,Delivered
2406,72,2026-06-17,Delivered
2407,121,2026-04-15,Delivered
2408,147,2025-07-24,Delivered
2409,218,2026-02-21,Cancelled
2410,75,2025-03-28,Returned
2411,46,2025-03-31,Cancelled
2412,96,2025-05-05,Delivered
2413,231,2025-04-04,Delivered
2414,27,2026-06-27,Delivered
2415,155,2025-10-22,Delivered
2416,243,2026-07-10,Delivered
2417,91,2025-06-16,Pending
2418,135,2026-03-13,Delivered
2419,5,2025-09-15,Returned
2420,132,2025-03-03,Returned
2421,243,2025-11-23,Delivered
2422,195,2026-05-27,Delivered
2423,195,2025-06-24,Delivered
2424,128,2026-02-17,Returned
2425,194,2025-01-26,Delivered
2426,46,2025-08-11,Returned
2427,98,2026-02-06,Delivered
2428,131,2026-03-20,Delivered
2429,25,2025-03-10,Pending
2430,160,2026-03-16,Delivered
2431,173,2026-04-30,Delivered
2432,56,2025-08-28,Delivered
2433,205,2025-08-23,Delivered
2434,90,2026-01-29,Returned
2435,227,2025-09-30,Pending
2436,78,2025-03-02,Delivered
2437,101,2025-05-30,Delivered
2438,210,2025-05-04,Delivered
2439,139,2025-09-12,Delivered
2440,14,2026-03-08,Delivered
2441,110,2026-03-31,Delivered
2442,80,2025-11-27,Delivered
2443,53,2025-02-05,Delivered
2444,181,2025-03-07,Delivered
2445,98,2025-03-13,Delivered
2446,164,2025-06-08,Delivered
2447,24,2025-01-25,Delivered
2448,62,2025-06-06,Delivered
2449,179,2025-03-11,Delivered
2450,150,2025-03-24,Delivered
2451,229,2025-10-16,Delivered
2452,214,2025-09-20,Delivered
2453,166,2026-04-02,Delivered
2454,36,2025-07-30,Returned
2455,214,2025-11-07,Delivered
2456,145,2025-09-16,Returned
2457,214,2025-07-31,Cancelled
2458,245,2025-06-19,Delivered
2459,218,2025-01-12,Delivered
2460,54,2026-01-17,Delivered
2461,202,2025-11-06,Returned
2462,163,2025-02-01,Pending
2463,76,2026-05-07,Delivered
2464,170,2026-05-25,Delivered
2465,6,2025-03-06,Returned
2466,249,2026-03-22,Delivered
2467,31,2026-04-29,Delivered
2468,164,2026-02-16,Delivered
2469,169,2026-07-10,Returned
2470,226,2026-01-03,Delivered
2471,230,2025-05-29,Pending
2472,114,2025-04-25,Cancelled
2473,97,2026-01-18,Delivered
2474,197,2025-04-19,Delivered
2475,227,2025-01-01,Delivered
2476,87,2025-04-09,Delivered
2477,38,2026-02-17,Returned
2478,106,2026-05-05,Delivered
2479,100,2026-04-30,Delivered
2480,12,2026-05-15,Delivered
2481,214,2025-04-07,Delivered
2482,130,2026-07-20,Delivered
2483,152,2025-01-29,Delivered
2484,17,2026-06-14,Delivered
2485,15,2026-03-13,Delivered
2486,131,2025-06-30,Delivered
2487,132,2025-04-29,Delivered
2488,234,2026-03-25,Delivered
2489,227,2026-07-11,Delivered
2490,145,2025-03-08,Delivered
2491,230,2025-05-21,Returned
2492,168,2026-07-14,Delivered
2493,207,2026-02-28,Delivered
2494,87,2026-02-05,Delivered
2495,37,2026-06-28,Delivered
2496,220,2025-07-13,Cancelled
2497,158,2025-03-14,Cancelled
2498,200,2025-03-16,Delivered
2499,115,2025-02-13,Delivered
2500,64,2026-05-06,Returned
